"Species","Year","results_code","area_code","year","season","period","species_code","species_id","index","stderr","stdev","upper_ci","lower_ci","LOESS_index"
"BLGU",2005,"SCMP","Atlantic",2005,"breeding","all years","blkgui",5770,18524.8109644699,NA,1817.93171352423,22570.7184111711,15400.0621971222,18479.7287315091
"BLGU",2006,"SCMP","Atlantic",2006,"breeding","all years","blkgui",5770,18835.1701751856,NA,1811.55679796712,22833.1678956782,15774.7076879352,18828.5698838791
"BLGU",2007,"SCMP","Atlantic",2007,"breeding","all years","blkgui",5770,19124.3560212332,NA,1801.57765880217,23103.4947663239,16058.4936386498,19119.2546907434
"BLGU",2008,"SCMP","Atlantic",2008,"breeding","all years","blkgui",5770,19383.2183229075,NA,1783.59186395375,23209.4026001958,16271.3075679192,19358.4498925813
"BLGU",2009,"SCMP","Atlantic",2009,"breeding","all years","blkgui",5770,19536.2961821322,NA,1758.55097374159,23322.8959788363,16560.4161465172,19558.0802180875
"BLGU",2010,"SCMP","Atlantic",2010,"breeding","all years","blkgui",5770,19667.5000053408,NA,1735.93871403054,23413.9863221893,16753.1894699547,19716.4385457601
"BLGU",2011,"SCMP","Atlantic",2011,"breeding","all years","blkgui",5770,19749.9304617711,NA,1737.81283528431,23543.2676881416,16841.662128708,19827.0692878827
"BLGU",2012,"SCMP","Atlantic",2012,"breeding","all years","blkgui",5770,19786.1011451726,NA,1801.64926202614,23710.5331603608,16858.6664873256,19891.8959231099
"BLGU",2013,"SCMP","Atlantic",2013,"breeding","all years","blkgui",5770,19838.5169750308,NA,1976.68335626937,24052.9011422949,16590.2150240409,19908.8001335306
"BLGU",2014,"SCMP","Atlantic",2014,"breeding","all years","blkgui",5770,19880.3689806975,NA,2311.43540252512,25001.341321491,16092.2254488484,19877.740530493
"BLGU",2015,"SCMP","Atlantic",2015,"breeding","all years","blkgui",5770,19931.7728357789,NA,2844.058454062,26505.8334600416,15515.5654247285,19799.0219924201
"BLGU",1988,"SCMP","Atlantic",1988,"breeding","3Gen-Recent","blkgui",5770,10585.0787668837,NA,3161.62995446044,16328.8866604931,7800.28580476769,10578.8003897231
"BLGU",1989,"SCMP","Atlantic",1989,"breeding","3Gen-Recent","blkgui",5770,10846.3717466953,NA,3455.38423192025,17040.8258984216,7958.06198902385,10867.1794758925
"BLGU",1990,"SCMP","Atlantic",1990,"breeding","3Gen-Recent","blkgui",5770,11173.4854454977,NA,3654.7963840079,17650.791820714,8177.42721741688,11204.6987792163
"BLGU",1991,"SCMP","Atlantic",1991,"breeding","3Gen-Recent","blkgui",5770,11560.8050246386,NA,3738.44782808718,18146.4859912739,8442.88040990732,11566.8964887115
"BLGU",1992,"SCMP","Atlantic",1992,"breeding","3Gen-Recent","blkgui",5770,11963.6384586688,NA,3703.69489935736,18639.8594185678,8783.04660970109,11975.886529953
"BLGU",1993,"SCMP","Atlantic",1993,"breeding","3Gen-Recent","blkgui",5770,12434.0629236812,NA,3566.58339218587,19144.9154918294,9181.79855277483,12418.8927887107
"BLGU",1994,"SCMP","Atlantic",1994,"breeding","3Gen-Recent","blkgui",5770,12906.3264253195,NA,3356.33024613306,19465.4187750604,9608.21651985451,12884.3562109875
"BLGU",1995,"SCMP","Atlantic",1995,"breeding","3Gen-Recent","blkgui",5770,13403.7183255997,NA,3106.93473149794,19832.7843646378,10125.3485857368,13401.2415591828
"BLGU",1996,"SCMP","Atlantic",1996,"breeding","3Gen-Recent","blkgui",5770,13916.6855933256,NA,2849.30775598688,20097.9583526169,10596.5690430908,13942.1781188312
"BLGU",1997,"SCMP","Atlantic",1997,"breeding","3Gen-Recent","blkgui",5770,14470.2356891815,NA,2606.44396787962,20271.2050597995,11161.8699215436,14475.0578815102
"BLGU",1998,"SCMP","Atlantic",1998,"breeding","3Gen-Recent","blkgui",5770,15050.0403338269,NA,2392.33836434645,20314.9186848898,11802.5423281841,15018.9164195336
"BLGU",1999,"SCMP","Atlantic",1999,"breeding","3Gen-Recent","blkgui",5770,15597.6181438414,NA,2213.63215478111,20600.7773847017,12402.5399451088,15587.5813173052
"BLGU",2000,"SCMP","Atlantic",2000,"breeding","3Gen-Recent","blkgui",5770,16137.5966542666,NA,2072.16928557253,20854.5736726973,12988.4807138131,16132.2366868377
"BLGU",2001,"SCMP","Atlantic",2001,"breeding","3Gen-Recent","blkgui",5770,16675.3659193359,NA,1966.94751240558,21072.1326894358,13566.0773753116,16665.1973137752
"BLGU",2002,"SCMP","Atlantic",2002,"breeding","3Gen-Recent","blkgui",5770,17174.1556292939,NA,1894.91669164768,21479.3786927518,14093.228813498,17179.2893545063
"BLGU",2003,"SCMP","Atlantic",2003,"breeding","3Gen-Recent","blkgui",5770,17661.5881640966,NA,1851.00915040637,21824.9417981967,14551.3425488026,17644.0592085674
"BLGU",2004,"SCMP","Atlantic",2004,"breeding","3Gen-Recent","blkgui",5770,18139.360854343,NA,1828.17124846378,22187.7410408298,15000.1580481306,18081.1331344857
"BLGU",2005,"SCMP","Atlantic",2005,"breeding","3Gen-Recent","blkgui",5770,18524.8109644699,NA,1817.93171352423,22570.7184111711,15400.0621971222,18479.7287315091
"BLGU",2006,"SCMP","Atlantic",2006,"breeding","3Gen-Recent","blkgui",5770,18835.1701751856,NA,1811.55679796712,22833.1678956782,15774.7076879352,18828.5698838791
"BLGU",2007,"SCMP","Atlantic",2007,"breeding","3Gen-Recent","blkgui",5770,19124.3560212332,NA,1801.57765880217,23103.4947663239,16058.4936386498,19119.2546907434
"BLGU",2008,"SCMP","Atlantic",2008,"breeding","3Gen-Recent","blkgui",5770,19383.2183229075,NA,1783.59186395375,23209.4026001958,16271.3075679192,19358.4498925813
"BLGU",2009,"SCMP","Atlantic",2009,"breeding","3Gen-Recent","blkgui",5770,19536.2961821322,NA,1758.55097374159,23322.8959788363,16560.4161465172,19558.0802180875
"BLGU",2010,"SCMP","Atlantic",2010,"breeding","3Gen-Recent","blkgui",5770,19667.5000053408,NA,1735.93871403054,23413.9863221893,16753.1894699547,19716.4385457601
"BLGU",2011,"SCMP","Atlantic",2011,"breeding","3Gen-Recent","blkgui",5770,19749.9304617711,NA,1737.81283528431,23543.2676881416,16841.662128708,19827.0692878827
"BLGU",2012,"SCMP","Atlantic",2012,"breeding","3Gen-Recent","blkgui",5770,19786.1011451726,NA,1801.64926202614,23710.5331603608,16858.6664873256,19891.8959231099
"BLGU",2013,"SCMP","Atlantic",2013,"breeding","3Gen-Recent","blkgui",5770,19838.5169750308,NA,1976.68335626937,24052.9011422949,16590.2150240409,19908.8001335306
"BLGU",2014,"SCMP","Atlantic",2014,"breeding","3Gen-Recent","blkgui",5770,19880.3689806975,NA,2311.43540252512,25001.341321491,16092.2254488484,19877.740530493
"BLGU",2015,"SCMP","Atlantic",2015,"breeding","3Gen-Recent","blkgui",5770,19931.7728357789,NA,2844.058454062,26505.8334600416,15515.5654247285,19799.0219924201
"BLGU",2005,"SCMP","Atlantic",2005,"breeding","10-years","blkgui",5770,18524.8109644699,NA,1817.93171352423,22570.7184111711,15400.0621971222,18479.7287315091
"BLGU",2006,"SCMP","Atlantic",2006,"breeding","10-years","blkgui",5770,18835.1701751856,NA,1811.55679796712,22833.1678956782,15774.7076879352,18828.5698838791
"BLGU",2007,"SCMP","Atlantic",2007,"breeding","10-years","blkgui",5770,19124.3560212332,NA,1801.57765880217,23103.4947663239,16058.4936386498,19119.2546907434
"BLGU",2008,"SCMP","Atlantic",2008,"breeding","10-years","blkgui",5770,19383.2183229075,NA,1783.59186395375,23209.4026001958,16271.3075679192,19358.4498925813
"BLGU",2009,"SCMP","Atlantic",2009,"breeding","10-years","blkgui",5770,19536.2961821322,NA,1758.55097374159,23322.8959788363,16560.4161465172,19558.0802180875
"BLGU",2010,"SCMP","Atlantic",2010,"breeding","10-years","blkgui",5770,19667.5000053408,NA,1735.93871403054,23413.9863221893,16753.1894699547,19716.4385457601
"BLGU",2011,"SCMP","Atlantic",2011,"breeding","10-years","blkgui",5770,19749.9304617711,NA,1737.81283528431,23543.2676881416,16841.662128708,19827.0692878827
"BLGU",2012,"SCMP","Atlantic",2012,"breeding","10-years","blkgui",5770,19786.1011451726,NA,1801.64926202614,23710.5331603608,16858.6664873256,19891.8959231099
"BLGU",2013,"SCMP","Atlantic",2013,"breeding","10-years","blkgui",5770,19838.5169750308,NA,1976.68335626937,24052.9011422949,16590.2150240409,19908.8001335306
"BLGU",2014,"SCMP","Atlantic",2014,"breeding","10-years","blkgui",5770,19880.3689806975,NA,2311.43540252512,25001.341321491,16092.2254488484,19877.740530493
"BLGU",2015,"SCMP","Atlantic",2015,"breeding","10-years","blkgui",5770,19931.7728357789,NA,2844.058454062,26505.8334600416,15515.5654247285,19799.0219924201
"BLKI",1974,"SCMP","Atlantic",1974,"breeding","all years","bklkit",5310,160158.065163155,NA,83382.3863475424,306820.13347837,107315.130257951,157249.396446158
"BLKI",1975,"SCMP","Atlantic",1975,"breeding","all years","bklkit",5310,165302.034214184,NA,57729.2827293629,294135.283301039,115111.475371818,164698.274313762
"BLKI",1976,"SCMP","Atlantic",1976,"breeding","all years","bklkit",5310,172131.455373544,NA,45732.5624204394,284873.170604925,123200.28917329,172356.012778842
"BLKI",1977,"SCMP","Atlantic",1977,"breeding","all years","bklkit",5310,178878.958143047,NA,40528.9636670545,283439.682653372,130999.760354039,180263.848939115
"BLKI",1978,"SCMP","Atlantic",1978,"breeding","all years","bklkit",5310,186033.425503902,NA,38796.978223977,288167.166522467,138143.071480309,188353.872031781
"BLKI",1979,"SCMP","Atlantic",1979,"breeding","all years","bklkit",5310,194316.258386184,NA,39007.6308843167,295310.666558449,145568.961020014,196584.980398128
"BLKI",1980,"SCMP","Atlantic",1980,"breeding","all years","bklkit",5310,202412.90578719,NA,40432.7185041176,308834.406975799,153918.919385,205015.34404706
"BLKI",1981,"SCMP","Atlantic",1981,"breeding","all years","bklkit",5310,211213.310170389,NA,42678.9775136685,323658.866335078,160514.648898254,213631.999386333
"BLKI",1982,"SCMP","Atlantic",1982,"breeding","all years","bklkit",5310,220622.243693645,NA,45497.2197086989,339861.03963811,166424.15826758,222262.508791218
"BLKI",1983,"SCMP","Atlantic",1983,"breeding","all years","bklkit",5310,230345.351895391,NA,48707.1462683632,357632.755829864,172083.085489633,231222.235887567
"BLKI",1984,"SCMP","Atlantic",1984,"breeding","all years","bklkit",5310,240198.511835196,NA,52167.224286063,373740.670785443,177581.320006261,240548.726583044
"BLKI",1985,"SCMP","Atlantic",1985,"breeding","all years","bklkit",5310,250106.956056721,NA,55763.057712461,392047.294520132,181804.737924228,249555.597082467
"BLKI",1986,"SCMP","Atlantic",1986,"breeding","all years","bklkit",5310,259409.004753994,NA,59404.3935696655,410017.973090003,186521.793795927,258722.229942775
"BLKI",1987,"SCMP","Atlantic",1987,"breeding","all years","bklkit",5310,268238.464208294,NA,63026.3424923336,427408.191281262,191188.958805057,268155.906689177
"BLKI",1988,"SCMP","Atlantic",1988,"breeding","all years","bklkit",5310,275985.047729742,NA,66591.8523143126,443577.73656378,195396.134990695,276388.085003208
"BLKI",1989,"SCMP","Atlantic",1989,"breeding","all years","bklkit",5310,283543.63477987,NA,70092.6575057362,462473.499240356,199618.847539702,283752.527106508
"BLKI",1990,"SCMP","Atlantic",1990,"breeding","all years","bklkit",5310,290555.949568041,NA,73545.8715907899,477964.310059483,204324.632974271,290755.224096807
"BLKI",1991,"SCMP","Atlantic",1991,"breeding","all years","bklkit",5310,295878.357071011,NA,76983.6843684428,494698.535507877,206220.114516026,295955.860776793
"BLKI",1992,"SCMP","Atlantic",1992,"breeding","all years","bklkit",5310,300465.574486566,NA,80434.8091702691,503356.549862644,208874.463195912,299672.014719401
"BLKI",1993,"SCMP","Atlantic",1993,"breeding","all years","bklkit",5310,302896.49754694,NA,83898.7971144616,513561.353646998,210353.70516343,302398.263394449
"BLKI",1994,"SCMP","Atlantic",1994,"breeding","all years","bklkit",5310,303397.035283626,NA,87317.8929571336,517083.492974037,211708.924840814,302865.13760801
"BLKI",1995,"SCMP","Atlantic",1995,"breeding","all years","bklkit",5310,301725.62735595,NA,90554.4974216309,526469.297165603,210262.602681109,301428.125252769
"BLKI",1996,"SCMP","Atlantic",1996,"breeding","all years","bklkit",5310,298112.441343509,NA,93383.5229721939,530686.207597155,208118.047139155,298141.658110967
"BLKI",1997,"SCMP","Atlantic",1997,"breeding","all years","bklkit",5310,293166.483028742,NA,95506.5295769627,533199.645433757,205858.807127808,292346.019749765
"BLKI",1998,"SCMP","Atlantic",1998,"breeding","all years","bklkit",5310,287125.36826164,NA,96588.846570864,525716.780153466,201149.707102834,284736.427903967
"BLKI",1999,"SCMP","Atlantic",1999,"breeding","all years","bklkit",5310,277174.175731596,NA,96313.9612215756,514955.316719782,195451.933653753,275681.97457504
"BLKI",2000,"SCMP","Atlantic",2000,"breeding","all years","bklkit",5310,266062.169933956,NA,94443.7449837413,491315.507774256,188721.239433259,264460.50320301
"BLKI",2001,"SCMP","Atlantic",2001,"breeding","all years","bklkit",5310,254084.893598493,NA,90870.4000691495,471083.816126976,181594.696503629,251517.425247813
"BLKI",2002,"SCMP","Atlantic",2002,"breeding","all years","bklkit",5310,239993.412474692,NA,85647.1854209557,445601.019601547,173687.740546845,238741.782633542
"BLKI",2003,"SCMP","Atlantic",2003,"breeding","all years","bklkit",5310,226016.637525372,NA,78989.8778584824,417257.224803834,165913.885820452,224972.672160281
"BLKI",2004,"SCMP","Atlantic",2004,"breeding","all years","bklkit",5310,211414.338615051,NA,71248.3120067867,387108.49587859,158118.118425457,210122.561065631
"BLKI",2005,"SCMP","Atlantic",2005,"breeding","all years","bklkit",5310,197182.970284269,NA,62855.0349737842,353315.455100051,150205.092389732,196913.073775497
"BLKI",2006,"SCMP","Atlantic",2006,"breeding","all years","bklkit",5310,183683.612270509,NA,54263.6348656804,322890.574496676,142754.327431265,183808.963615023
"BLKI",2007,"SCMP","Atlantic",2007,"breeding","all years","bklkit",5310,171261.462928851,NA,45890.9204509227,291999.411703194,135042.513158742,171577.312406516
"BLKI",2008,"SCMP","Atlantic",2008,"breeding","all years","bklkit",5310,159536.706755022,NA,38074.6410841137,262720.958658198,128406.241191766,161454.021337707
"BLKI",2009,"SCMP","Atlantic",2009,"breeding","all years","bklkit",5310,149509.425959582,NA,31053.2390303491,234131.278281562,122764.187367297,151961.772434809
"BLKI",2010,"SCMP","Atlantic",2010,"breeding","all years","bklkit",5310,140740.109997257,NA,24968.4981864101,208455.726097827,117727.596854131,143817.465662329
"BLKI",2011,"SCMP","Atlantic",2011,"breeding","all years","bklkit",5310,133407.284470826,NA,19887.9091829298,187775.567313573,113053.26569616,136823.940373573
"BLKI",2012,"SCMP","Atlantic",2012,"breeding","all years","bklkit",5310,127550.183420661,NA,15841.5160326281,170233.369348849,108675.377875211,130489.881784097
"BLKI",2013,"SCMP","Atlantic",2013,"breeding","all years","bklkit",5310,122507.225261788,NA,12864.3117302553,155903.826950689,104506.167544397,124944.101599156
"BLKI",2014,"SCMP","Atlantic",2014,"breeding","all years","bklkit",5310,118616.951216513,NA,11019.1081513288,144768.11245432,101258.837624967,120119.358194547
"BLKI",2015,"SCMP","Atlantic",2015,"breeding","all years","bklkit",5310,115330.212889408,NA,10350.1956236247,139294.3157521,98429.2842525968,115867.766159372
"BLKI",2016,"SCMP","Atlantic",2016,"breeding","all years","bklkit",5310,112522.439255713,NA,10781.1936128117,137509.120232268,95288.5424629343,112179.737953231
"BLKI",2017,"SCMP","Atlantic",2017,"breeding","all years","bklkit",5310,110169.355170788,NA,12122.6975083236,137487.715564415,92202.4891800999,109088.253106495
"BLKI",2018,"SCMP","Atlantic",2018,"breeding","all years","bklkit",5310,108587.513856552,NA,14217.1976586879,140764.584812993,89167.3409695896,106497.031014527
"BLKI",1988,"SCMP","Atlantic",1988,"breeding","3Gen-Recent","bklkit",5310,275985.047729742,NA,66591.8523143126,443577.73656378,195396.134990695,276388.085003208
"BLKI",1989,"SCMP","Atlantic",1989,"breeding","3Gen-Recent","bklkit",5310,283543.63477987,NA,70092.6575057362,462473.499240356,199618.847539702,283752.527106508
"BLKI",1990,"SCMP","Atlantic",1990,"breeding","3Gen-Recent","bklkit",5310,290555.949568041,NA,73545.8715907899,477964.310059483,204324.632974271,290755.224096807
"BLKI",1991,"SCMP","Atlantic",1991,"breeding","3Gen-Recent","bklkit",5310,295878.357071011,NA,76983.6843684428,494698.535507877,206220.114516026,295955.860776793
"BLKI",1992,"SCMP","Atlantic",1992,"breeding","3Gen-Recent","bklkit",5310,300465.574486566,NA,80434.8091702691,503356.549862644,208874.463195912,299672.014719401
"BLKI",1993,"SCMP","Atlantic",1993,"breeding","3Gen-Recent","bklkit",5310,302896.49754694,NA,83898.7971144616,513561.353646998,210353.70516343,302398.263394449
"BLKI",1994,"SCMP","Atlantic",1994,"breeding","3Gen-Recent","bklkit",5310,303397.035283626,NA,87317.8929571336,517083.492974037,211708.924840814,302865.13760801
"BLKI",1995,"SCMP","Atlantic",1995,"breeding","3Gen-Recent","bklkit",5310,301725.62735595,NA,90554.4974216309,526469.297165603,210262.602681109,301428.125252769
"BLKI",1996,"SCMP","Atlantic",1996,"breeding","3Gen-Recent","bklkit",5310,298112.441343509,NA,93383.5229721939,530686.207597155,208118.047139155,298141.658110967
"BLKI",1997,"SCMP","Atlantic",1997,"breeding","3Gen-Recent","bklkit",5310,293166.483028742,NA,95506.5295769627,533199.645433757,205858.807127808,292346.019749765
"BLKI",1998,"SCMP","Atlantic",1998,"breeding","3Gen-Recent","bklkit",5310,287125.36826164,NA,96588.846570864,525716.780153466,201149.707102834,284736.427903967
"BLKI",1999,"SCMP","Atlantic",1999,"breeding","3Gen-Recent","bklkit",5310,277174.175731596,NA,96313.9612215756,514955.316719782,195451.933653753,275681.97457504
"BLKI",2000,"SCMP","Atlantic",2000,"breeding","3Gen-Recent","bklkit",5310,266062.169933956,NA,94443.7449837413,491315.507774256,188721.239433259,264460.50320301
"BLKI",2001,"SCMP","Atlantic",2001,"breeding","3Gen-Recent","bklkit",5310,254084.893598493,NA,90870.4000691495,471083.816126976,181594.696503629,251517.425247813
"BLKI",2002,"SCMP","Atlantic",2002,"breeding","3Gen-Recent","bklkit",5310,239993.412474692,NA,85647.1854209557,445601.019601547,173687.740546845,238741.782633542
"BLKI",2003,"SCMP","Atlantic",2003,"breeding","3Gen-Recent","bklkit",5310,226016.637525372,NA,78989.8778584824,417257.224803834,165913.885820452,224972.672160281
"BLKI",2004,"SCMP","Atlantic",2004,"breeding","3Gen-Recent","bklkit",5310,211414.338615051,NA,71248.3120067867,387108.49587859,158118.118425457,210122.561065631
"BLKI",2005,"SCMP","Atlantic",2005,"breeding","3Gen-Recent","bklkit",5310,197182.970284269,NA,62855.0349737842,353315.455100051,150205.092389732,196913.073775497
"BLKI",2006,"SCMP","Atlantic",2006,"breeding","3Gen-Recent","bklkit",5310,183683.612270509,NA,54263.6348656804,322890.574496676,142754.327431265,183808.963615023
